0.20757216,0.5770857,0.74886537,0.50986314
0.50150466,0.5892342,0.50944316,0.46469897
0.0,0.56190056,0.8164208,0.07792097
0.09736675,0.23373893,0.48802066,0.20431404
0.0,0.53423995,0.7939127,0.32618925
0.73001814,0.32837316,0.1951338,0.46449402
0.26411024,0.73758125,0.77582145,0.52825195
0.7557429,0.46862102,0.25386134,0.44918033
0.76230717,0.192209,0.16204107,0.42169857
0.5781762,0.47201476,0.4699127,0.41875055
